file,property,level,seed,encoder,eff_rank,auc_logistic_knn
syn_redundancy-low_seed4.csv,redundancy,low,4,TransTab_native,1.5422641295510944,0.9314367855185081
syn_redundancy-low_seed4.csv,redundancy,low,4,TransTab_d4,1.4125173267013995,0.852597241506248
syn_redundancy-mid_seed0.csv,redundancy,mid,0,TransTab_native,1.5435694820132397,0.9255931865952886
syn_redundancy-mid_seed0.csv,redundancy,mid,0,TransTab_d4,1.4632703521023798,0.863123137303551
syn_redundancy-mid_seed1.csv,redundancy,mid,1,TransTab_native,1.2968364453878536,0.9566382790859247
syn_redundancy-mid_seed1.csv,redundancy,mid,1,TransTab_d4,1.250970401898857,0.9456433055597546
syn_redundancy-mid_seed2.csv,redundancy,mid,2,TransTab_native,1.4942566463678686,0.9496769109062196
syn_redundancy-mid_seed2.csv,redundancy,mid,2,TransTab_d4,1.3243350134564131,0.7800288834949028
syn_redundancy-mid_seed3.csv,redundancy,mid,3,TransTab_native,1.3604149530431104,0.9064324064324064
syn_redundancy-mid_seed3.csv,redundancy,mid,3,TransTab_d4,1.2837024987117875,0.8746123746123746
syn_redundancy-mid_seed4.csv,redundancy,mid,4,TransTab_native,1.4372924463293313,0.9472158990894689
syn_redundancy-mid_seed4.csv,redundancy,mid,4,TransTab_d4,1.3478689062451361,0.9455911651277784
syn_skew-high_seed0.csv,skew,high,0,TransTab_native,4.320279882448566,0.9070749540584151
syn_skew-high_seed0.csv,skew,high,0,TransTab_d4,2.830603199781454,0.7739008782170365
syn_skew-high_seed1.csv,skew,high,1,TransTab_native,1.4660573018238003,0.9503296271968471
syn_skew-high_seed1.csv,skew,high,1,TransTab_d4,1.3259596033031535,0.8324683790192089
syn_skew-high_seed2.csv,skew,high,2,TransTab_native,1.7881096851361857,0.9382865125842014
syn_skew-high_seed2.csv,skew,high,2,TransTab_d4,1.576965229737669,0.8268852301636826
syn_skew-high_seed3.csv,skew,high,3,TransTab_native,1.7040896892163828,0.942437
syn_skew-high_seed3.csv,skew,high,3,TransTab_d4,1.496134179945181,0.8346565
syn_skew-high_seed4.csv,skew,high,4,TransTab_native,2.473884229633935,0.9405824584354756
syn_skew-high_seed4.csv,skew,high,4,TransTab_d4,2.1799267066987236,0.8739596991891629
syn_skew-low_seed0.csv,skew,low,0,TransTab_native,1.8982728474335373,0.9294493871797465
syn_skew-low_seed0.csv,skew,low,0,TransTab_d4,1.6597469712395867,0.8831409651656379
syn_skew-low_seed1.csv,skew,low,1,TransTab_native,1.7680900804847546,0.9049584417899627
syn_skew-low_seed1.csv,skew,low,1,TransTab_d4,1.6420727471320724,0.8130877064014366
syn_skew-low_seed2.csv,skew,low,2,TransTab_native,2.959401025541657,0.9614911534203807
syn_skew-low_seed2.csv,skew,low,2,TransTab_d4,2.057482260068306,0.8998665987993894
