file,property,level,seed,encoder,n_test,k1,k2,trust_k1,trust_k2,cont_k1,cont_k2,eff_rank,hubness_k1,hubness_k2,auc_logistic_lin,auc_rule_lin,auc_logistic_knn,auc_rule_knn
syn_redundancy-high_seed0.csv,redundancy,high,0,TabNet_d4,2000,44,88,0.801499788,0.802958467,0.819664568,0.816858659,1.856399641,-0.720516957,-0.818461277,0.674835675,0.924882081,0.675435175,0.909070035
syn_redundancy-high_seed1.csv,redundancy,high,1,TabNet_native,2000,44,88,0.812491419,0.805547158,0.75027137,0.746015112,3.359400106,-0.173570682,-0.102751509,0.704912025,0.926305974,0.682234479,0.909252795
syn_redundancy-high_seed1.csv,redundancy,high,1,TabNet_d4,2000,44,88,0.790495457,0.782055279,0.745511137,0.742049252,2.702888002,-0.413018139,-0.521586694,0.674140899,0.907056745,0.678586986,0.8989151
syn_redundancy-high_seed2.csv,redundancy,high,2,TabNet_native,2000,44,88,0.829582128,0.829254825,0.844610721,0.839465724,1.984046353,-0.316530214,-0.222422605,0.764034547,0.938558559,0.740133803,0.932962162
syn_redundancy-high_seed2.csv,redundancy,high,2,TabNet_d4,2000,44,88,0.828047664,0.828091499,0.844225833,0.839165617,1.829160649,-0.329186177,-0.22437535,0.75265486,0.938079279,0.738727348,0.93305045
syn_redundancy-high_seed3.csv,redundancy,high,3,TabNet_native,2000,44,88,0.806041564,0.799005723,0.746743476,0.74032817,2.164168344,-0.309490671,-0.31651848,0.657683826,0.914233978,0.645038542,0.886050179
syn_redundancy-high_seed3.csv,redundancy,high,3,TabNet_d4,2000,44,88,0.787236941,0.782544371,0.729052842,0.723969584,1.810352498,-0.541015957,-0.619151393,0.643434618,0.903895051,0.638895004,0.891487651
syn_redundancy-high_seed4.csv,redundancy,high,4,TabNet_native,2000,44,88,0.800845728,0.796034985,0.741676964,0.739258233,1.708587371,-0.305713511,-0.089197601,0.691398285,0.911236559,0.673450336,0.891013825
syn_redundancy-high_seed4.csv,redundancy,high,4,TabNet_d4,2000,44,88,0.791916667,0.789612571,0.739505595,0.73754027,1.614018378,-0.748766548,-0.450563598,0.655009375,0.905687404,0.659237981,0.89265169
syn_redundancy-low_seed0.csv,redundancy,low,0,TabNet_native,2000,44,88,0.640003632,0.633732974,0.661922138,0.651681541,2.96112844,-0.181651047,-0.389189454,0.680805893,0.679550933,0.628901562,0.665089298
syn_redundancy-low_seed0.csv,redundancy,low,0,TabNet_d4,2000,44,88,0.632460382,0.627902291,0.660590903,0.650523756,2.445137197,-0.277690493,-0.458542954,0.625948015,0.675214906,0.621717447,0.67031603
syn_redundancy-low_seed1.csv,redundancy,low,1,TabNet_native,2000,44,88,0.658779709,0.657166295,0.676483215,0.667612654,2.979475932,-0.47535514,-0.275636964,0.598357868,0.99591036,0.570731917,0.985518169
syn_redundancy-low_seed1.csv,redundancy,low,1,TabNet_d4,2000,44,88,0.647648065,0.650289911,0.674147048,0.665467668,2.405410525,-0.648025454,-0.378119277,0.590768409,0.977941068,0.565666776,0.96365319
syn_redundancy-low_seed2.csv,redundancy,low,2,TabNet_native,2000,44,88,0.67413942,0.669896745,0.707807785,0.690188594,1.296422553,-0.568072492,-0.632870072,0.709405848,0.668936252,0.679216534,0.621628264
syn_redundancy-low_seed2.csv,redundancy,low,2,TabNet_d4,2000,44,88,0.655002139,0.652983026,0.699966282,0.683292506,1.174051301,-0.828992409,-0.597950911,0.668241695,0.638387097,0.65848139,0.596858679
syn_redundancy-low_seed3.csv,redundancy,low,3,TabNet_native,2000,44,88,0.651448457,0.651867868,0.703021352,0.693562882,2.409986323,-0.738057396,-0.604148163,0.664225324,0.572988144,0.649151188,0.571333583
syn_redundancy-low_seed3.csv,redundancy,low,3,TabNet_d4,2000,44,88,0.648416437,0.648708668,0.700416708,0.69122416,2.016813601,-0.720732702,-0.631952134,0.641692477,0.548165874,0.643567043,0.557801368
syn_redundancy-low_seed4.csv,redundancy,low,4,TabNet_native,2000,44,88,0.646279233,0.645625338,0.684594882,0.67614595,2.332127111,-0.526780745,-0.468392678,0.629350353,0.565298231,0.615948726,0.53678116
syn_redundancy-low_seed4.csv,redundancy,low,4,TabNet_d4,2000,44,88,0.639713385,0.639242814,0.683304488,0.674994578,2.175591342,-0.612908141,-0.596298711,0.621167749,0.547169889,0.620778673,0.528204443
syn_redundancy-mid_seed0.csv,redundancy,mid,0,TabNet_native,2000,44,88,0.732811405,0.720632658,0.702218328,0.691778484,3.550109386,-0.155542734,-0.395459219,0.649369377,0.845776843,0.65082043,0.829205077
syn_redundancy-mid_seed0.csv,redundancy,mid,0,TabNet_d4,2000,44,88,0.715768061,0.708497834,0.699781061,0.689970013,2.76754417,-0.357640568,-0.635058334,0.601604658,0.838926396,0.644794713,0.833024953
syn_redundancy-mid_seed1.csv,redundancy,mid,1,TabNet_native,2000,44,88,0.74561383,0.740212836,0.675380563,0.668629606,2.811631156,-0.471979071,-0.31420402,0.730989583,0.817140602,0.687753405,0.816993609
syn_redundancy-mid_seed1.csv,redundancy,mid,1,TabNet_d4,2000,44,88,0.731607066,0.726526573,0.668768296,0.662725803,2.374213633,-0.598873859,-0.544987841,0.665584936,0.759410578,0.682157452,0.810691029
