file,property,level,seed,encoder,n_test,k1,k2,trust_k1,trust_k2,cont_k1,cont_k2,eff_rank,hubness_k1,hubness_k2,auc_logistic_lin,auc_rule_lin,auc_logistic_knn,auc_rule_knn
syn_redundancy-high_seed1.csv,redundancy,high,1,TransTab_native,2000,44,88,0.8299497319980252,0.8176413685043203,0.7832517102757599,0.7734049348910794,2.906336234809155,0.06418122344342125,0.018496332213149884,0.7425385352547638,0.9041730824233734,0.7346907916938289,0.8765020706732333
syn_redundancy-high_seed2.csv,redundancy,high,2,TransTab_native,2000,44,88,0.847752527211604,0.8337411220640136,0.7602577579519008,0.7475526499939151,2.857447307210269,-0.15865383977021139,-0.23273472782088522,0.7355653231647052,0.9410018018018018,0.743960543216002,0.9373909909909909
syn_redundancy-high_seed3.csv,redundancy,high,3,TransTab_native,2000,44,88,0.7803346850976797,0.7551804764512595,0.6579660413287256,0.6470739168796398,2.1741454900046846,-0.04464326978837211,-0.15227330388359658,0.7274410060194672,0.8896150304429694,0.7244052574282787,0.9017870641432675
syn_redundancy-high_seed4.csv,redundancy,high,4,TransTab_native,2000,44,88,0.8342412135317488,0.8219544998174516,0.7911304687683663,0.7834932700498966,3.293892654195268,-0.08131290851387495,-0.12801065124311767,0.7274921873046827,0.9027035330261137,0.7374579364484112,0.9030875576036866
syn_redundancy-low_seed0.csv,redundancy,low,0,TransTab_native,2000,44,88,0.6964830676822531,0.6860143148350979,0.7103487434468816,0.6988580534258245,3.0181834837404735,-0.0683061813217527,-0.11786150686531942,0.7192685082961329,0.5928493458057278,0.7084083345333524,0.5625161084916388
syn_redundancy-low_seed1.csv,redundancy,low,1,TransTab_native,2000,44,88,0.6960999188941392,0.6815438207374954,0.6754589886451795,0.6650596263843251,2.345093748819869,0.14361759581511188,-0.008310377061256483,0.7175894989976753,0.5807916241817027,0.7172939032246448,0.5649262608798452
syn_redundancy-low_seed2.csv,redundancy,low,2,TransTab_native,2000,44,88,0.6904886980746174,0.6791098028477547,0.6924193643181231,0.6804036053304126,2.965866665058842,-0.3664690993309433,-0.39856381146244435,0.7193952533067083,0.6123655913978494,0.7001027453106821,0.5537557603686636
syn_redundancy-low_seed3.csv,redundancy,low,3,TransTab_native,2000,44,88,0.704953987117098,0.6912250699768772,0.71961591085408,0.7051154344651333,4.287048564385236,0.07010459794276493,0.005394973334924771,0.7286815650625706,0.6073743906540539,0.7014132347183293,0.5785258950282011
syn_redundancy-low_seed4.csv,redundancy,low,4,TransTab_native,2000,44,88,0.671409684509956,0.6616221066082512,0.6895736123845123,0.6784638280394304,2.764576690726945,-0.24392459367731048,-0.2647606042926526,0.7123746254265837,0.5613492389962977,0.6952832755220023,0.5399588646647471
syn_redundancy-mid_seed0.csv,redundancy,mid,0,TransTab_native,2000,44,88,0.7210350812234055,0.7013767098697822,0.6815311258433834,0.6725529877084093,2.6701671732740566,-0.28760034568241716,-0.5426850757452063,0.6844626406550637,0.7533949359560338,0.6916518994683809,0.7294881255254395
syn_redundancy-mid_seed1.csv,redundancy,mid,1,TransTab_native,2000,44,88,0.7647299468697839,0.7546279907508824,0.7586153701483415,0.7477509675063891,3.333427845886937,-0.2366467247500438,-0.27787257141452143,0.7320212339743589,0.791636294807721,0.7059995993589743,0.7489640007893327
syn_redundancy-mid_seed2.csv,redundancy,mid,2,TransTab_native,2000,44,88,0.794212585513788,0.7770656230984544,0.747197140136822,0.7336962638432518,2.9906664043261673,0.23677608273877498,0.1442996656416424,0.6738501434694393,0.8125305167938734,0.6959638465017068,0.7951290607986314
syn_redundancy-mid_seed3.csv,redundancy,mid,3,TransTab_native,2000,44,88,0.7218985295154807,0.7074877053669222,0.7012030761454733,0.6883807837410247,3.272863959846058,-0.3441686510991858,-0.36175258287324036,0.7274102820956478,0.7644532811331003,0.7012687249004524,0.7150560776717603
syn_redundancy-mid_seed4.csv,redundancy,mid,4,TransTab_native,2000,44,88,0.7156374097844229,0.6903011439698187,0.6796600195124245,0.668144386637459,2.5844467428991433,-0.03663646891955102,-0.12858761185833367,0.7007485187129676,0.734449943820451,0.6816040401010025,0.7357386503215724
syn_skew-high_seed0.csv,skew,high,0,TransTab_native,2000,44,88,0.7589033899898912,0.744762872702933,0.7247237111220819,0.7109724504076913,4.5554180316490775,0.1184001814579266,0.1710564097974579,0.7547121316826664,0.7486590713334901,0.7187547191322499,0.7463809607704956
syn_skew-high_seed1.csv,skew,high,1,TransTab_native,2000,44,88,0.7306279298022897,0.7174031520019473,0.6907309577544256,0.6841568273092369,2.417550752349064,-0.17625468131781913,-0.21114522338442812,0.7207071956445754,0.7471998306669254,0.6982785817228004,0.7598674733506194
syn_skew-high_seed2.csv,skew,high,2,TransTab_native,2000,44,88,0.7405451312974587,0.7287664445661434,0.7075228918353433,0.6957079773640015,3.1441604135328203,-0.22935380117802534,-0.2386148429286675,0.7196612350987179,0.8207081074847191,0.6953302727593907,0.7874939453350247
